,movie_id,year,rating,running_time,country,age_limit,genre,director,netflix,wavve,tving,disney,watcha,coupang,naver
281,592,2017,0.0,101,중국,15세이상관람가,드라마,도효,0,0,1,0,1,0,1
282,593,2017,0.0,101,중국,15세이상관람가,드라마,도효,0,0,0,0,1,0,1
283,594,2017,0.0,130,한국,전체관람가,음악,정성복,0,0,0,0,0,0,0
284,597,2013,0.0,61,한국,전체관람가,다큐멘터리,박찬욱,0,0,0,0,0,0,0
285,598,2013,85.0,104,한국,15세이상관람가,드라마,박찬경,0,0,0,0,0,0,0
286,606,2016,0.0,88,불가리아,청소년관람불가,액션,토도 채프카노브,0,0,0,0,0,0,0
287,607,2015,0.0,93,미국,15세이상관람가,액션,크리스찬 세스마,0,0,0,0,0,0,0
288,621,2014,0.0,90,미국,15세이상관람가,스릴러,애덤 로비텔,0,0,0,0,0,0,0
289,622,2015,0.0,80,미국,청소년관람불가,드라마,안소니 오브라이언,0,0,0,0,0,0,0
290,623,2015,0.0,53,일본,청소년관람불가,공포(호러),마츠모토 료,0,1,1,0,1,0,1
291,633,2013,0.0,84,미국,15세이상관람가,스릴러,티보 타칵스,0,0,1,0,0,0,0
292,634,2016,0.0,101,중국,15세이상관람가,드라마,곽건기,0,0,0,0,0,0,0
293,636,2013,0.0,244,미국,미정,다큐멘터리,프레드릭 와이즈먼,0,0,0,0,0,0,0
294,637,2015,0.0,109,폴란드,15세이상관람가,없음,크리츠토프 루카체비츠,0,0,0,0,0,0,0
295,639,2016,75.0,105,홍콩,15세이상관람가,드라마,팽수혜,0,0,1,0,1,0,1
296,641,2017,0.0,138,일본,12세이상관람가,드라마,오오토모 케이시,0,1,1,0,1,0,1
297,645,2016,0.0,109,일본,전체관람가,드라마,요시다 테루유키,0,0,0,0,1,0,0
298,647,2016,0.0,83,영국,15세이상관람가,스릴러,크리스 리딩,0,0,0,0,1,0,1
299,648,2017,83.33,110,일본,12세이상관람가,멜로/로맨스,카와무라 타이스케,0,1,1,0,1,0,1
300,650,2017,39.51,128,한국,청소년관람불가,액션,박훈정,0,1,1,0,1,1,0
301,653,2013,63.64,105,영국,청소년관람불가,드라마,데이빗 맥킨지,0,1,1,0,1,0,1
302,657,2015,0.0,74,한국,청소년관람불가,멜로/로맨스,이전,0,0,0,0,0,0,0
303,659,2017,0.0,107,한국,12세이상관람가,드라마,권중목,0,0,1,0,1,0,0
304,661,2016,85.71,80,프랑스,전체관람가,다큐멘터리,클레망틴 드루디유,0,0,0,0,0,0,0
305,662,2016,90.0,127,프랑스,벨기에,루마니아,크리스티안 문주,0,0,1,0,0,0,0
306,663,2016,0.0,103,프랑스,스웨덴,15세이상관람가,질스 마챈드,0,0,1,0,0,0,0
307,664,2016,84.97,130,독일,프랑스,벨기에,폴 버호벤,0,0,0,0,1,0,0
308,688,2016,0.0,124,독일,청소년관람불가,액션,크리스티앙 알바트,0,0,0,0,0,0,0
309,692,2016,91.67,123,미국,영국,12세이상관람가,제프 니콜스,0,0,0,0,0,0,1
310,693,2016,87.5,116,미국,청소년관람불가,드라마,톰 포드,0,1,0,0,1,0,0
311,705,2016,60.0,89,미국,전체관람가,어드벤처(모험),애쉬 브래넌,0,0,0,0,0,0,0
312,709,2017,0.0,80,독일,전체관람가,어드벤처(모험),테레사 스트로젝,0,0,0,0,1,0,0
313,710,2017,86.65,120,미국,12세이상관람가,드라마,봉준호,1,0,0,0,0,0,0
314,712,2016,0.0,80,이란,미정,가족,메흐디 자파리,0,0,0,0,0,0,0
315,713,2015,0.0,90,미국,미정,액션,루이 시호요스,0,0,0,0,0,0,0
316,722,2016,85.71,103,영국,12세이상관람가,드라마,로저 스포티스우드,1,1,1,0,1,0,1
317,726,2016,0.0,75,미국,15세이상관람가,드라마,민할 베이그,0,0,0,0,1,0,0
318,728,2016,0.0,105,미국,청소년관람불가,스릴러,로버트 해밀턴,0,1,0,0,1,0,0
319,731,2017,0.0,99,남아프리카공화국,15세이상관람가,SF,그랜트 험프리스,0,1,1,0,1,0,1
320,732,2016,0.0,90,영국,15세이상관람가,액션,찰스 바커,0,1,1,0,0,0,1
321,739,2016,100.0,74,한국,12세이상관람가,다큐멘터리,이수정,0,0,0,0,0,0,0
322,741,2017,0.0,60,일본,전체관람가,어드벤처(모험),히라바야시 이사무,0,0,0,0,1,0,0
323,742,2016,66.67,94,프랑스,12세이상관람가,드라마,라시드 드자이다니,0,0,1,0,1,0,1
324,743,2013,0.0,107,호주,청소년관람불가,스릴러,그렉 맥린,0,0,1,0,0,0,0
325,748,2017,0.0,76,일본,전체관람가,애니메이션,닛타 노리오,0,0,0,0,0,0,0
326,749,2016,60.0,118,러시아,청소년관람불가,드라마,키릴 세레브렌니코프,0,0,0,0,1,0,0
327,751,2015,77.78,134,이탈리아,청소년관람불가,드라마,스테파노 솔리마,0,0,1,0,1,0,0
328,755,2017,0.0,70,멕시코,전체관람가,애니메이션,레오폴도 아귈라,0,0,0,0,1,0,0
329,756,2016,0.0,96,일본,12세이상관람가,코미디,쿠사노 쇼고,0,0,0,0,1,0,0
330,758,2016,22.22,108,영국,15세이상관람가,스릴러,알렉산드르 아야,0,0,1,0,0,0,0
331,761,2018,51.2,101,한국,15세이상관람가,스릴러,이창희,1,0,1,0,1,0,0
332,764,2017,0.0,100,한국,청소년관람불가,드라마,노홍식,0,1,1,0,1,0,0
333,766,2017,28.24,100,한국,15세이상관람가,스릴러,허정,1,1,0,0,0,0,0
334,778,2012,0.0,123,일본,청소년관람불가,드라마,사카키 히데오,0,0,0,0,0,0,0
335,779,2017,72.29,94,미국,15세이상관람가,드라마,소피아 코폴라,1,0,0,0,1,0,0
336,780,2017,79.81,135,미국,15세이상관람가,드라마,안드레스 무시에티,1,0,0,0,0,1,0
337,800,2013,0.0,90,캐나다,프랑스,아랍 에미리트 연합,카우테르 벤 하니아,0,0,0,0,0,0,0
338,811,2015,0.0,86,미국,청소년관람불가,다큐멘터리,크리스 벨,0,0,0,0,0,0,0
339,813,2016,0.0,88,미국,전체관람가,다큐멘터리,조나 말코비츠,0,0,0,0,0,0,0
340,822,2016,0.0,24,폴란드,미정,다큐멘터리,아나스타자 다브로브스카,0,0,0,0,0,0,0
341,826,2016,0.0,21,스위스,미정,다큐멘터리,노버트 코트만,0,0,0,0,0,0,0
342,828,2017,0.0,97,미국,영국,15세이상관람가,제니퍼 브리,0,0,0,0,0,0,0
343,829,2016,0.0,50,폴란드,미정,드라마,마치이 아다메크,0,0,0,0,0,0,1
344,830,2016,0.0,99,스페인,아일랜드,15세이상관람가,네사 니 치아나인,0,0,0,0,0,0,0
345,835,2016,83.33,86,한국,12세이상관람가,다큐멘터리,임흥순,0,0,0,0,0,0,0
346,839,2016,0.0,59,미국,12세이상관람가,다큐멘터리,케빈 포드,0,0,0,0,0,0,0
347,843,2017,0.0,41,한국,미정,다큐멘터리,김고은,0,0,0,0,0,0,0
348,844,2017,0.0,24,한국,12세이상관람가,다큐멘터리,전찬영,0,0,0,0,1,0,0
349,847,2017,0.0,36,한국,미정,다큐멘터리,장윤미,0,0,0,0,0,0,0
350,848,2017,0.0,83,한국,미정,다큐멘터리,변규리,0,0,0,0,0,0,0
351,849,2017,67.65,80,한국,12세이상관람가,다큐멘터리,선호빈,0,1,1,0,1,0,1
352,856,2017,0.0,90,미국,미정,다큐멘터리,조나단 올쉐프스키,0,0,0,0,0,0,0
353,858,2016,70.0,8,한국,전체관람가,애니메이션,장나리,0,0,0,0,1,0,0
354,860,2016,0.0,8,한국,전체관람가,애니메이션,강민지,0,0,0,0,1,0,0
355,861,2016,0.0,86,노르웨이,스웨덴,미정,자라다시트 아메드,0,0,0,0,0,0,0
356,862,2016,0.0,94,미국,필리핀,미정,라모나 S. 디아즈,0,0,0,0,0,0,0
357,867,2016,0.0,88,미국,미정,다큐멘터리,스티브 제임스,0,0,0,0,0,0,0
358,870,2017,0.0,10,한국,미정,다큐멘터리,김민서,0,0,0,0,0,0,0
359,879,2017,0.0,104,한국,미정,다큐멘터리,이원우,0,0,0,0,0,0,0
360,894,2016,0.0,100,덴마크,핀란드,터키,오바이다 쉬툰,0,0,0,0,0,0,0
361,895,2017,0.0,108,미국,15세이상관람가,다큐멘터리,샤울 쉬와즈,0,0,0,0,0,0,0
362,900,2017,93.75,96,한국,15세이상관람가,다큐멘터리,이일하,0,0,0,0,0,0,0
363,906,2018,24.12,121,한국,15세이상관람가,액션,김성훈,1,1,0,0,0,0,0
364,909,2017,38.17,100,한국,15세이상관람가,코미디,이용승,0,1,1,0,0,1,0
365,910,2014,23.08,134,한국,청소년관람불가,드라마,이송희일,0,0,1,0,0,0,0
366,911,2013,0.0,97,한국,12세이상관람가,드라마,소재영,0,1,0,0,0,0,0
367,918,2017,0.0,84,미국,청소년관람불가,액션,아라 파이아야,0,1,1,0,1,0,1
368,924,2017,0.0,98,미국,청소년관람불가,액션,토마스 J. 처칠,0,0,0,0,0,0,0
369,939,2016,0.0,90,미국,중국,15세이상관람가,빈센트 저우,0,1,1,0,1,0,1
370,949,2014,0.0,83,일본,15세이상관람가,공포(호러),우메즈 카즈오,0,0,1,0,1,0,0
371,954,2015,0.0,92,영국,12세이상관람가,어드벤처(모험),필 호킨스,0,1,1,0,1,0,1
372,957,2015,0.0,94,영국,청소년관람불가,공포(호러),앤드류 존스,0,1,0,0,1,0,0
373,983,2016,55.56,112,일본,12세이상관람가,애니메이션,시즈노 코분,0,0,0,0,0,0,0
374,984,2017,64.71,113,일본,12세이상관람가,어드벤처(모험),시즈노 코분,0,0,1,0,0,0,0
375,991,2017,0.0,105,미국,청소년관람불가,드라마,지안카를로 에스포지토,0,0,0,0,0,0,0
376,997,2022,81.08,111,한국,15세이상관람가,드라마,김지훈,0,0,0,1,0,0,0
377,999,2016,0.0,103,중국,15세이상관람가,스릴러,엽위민,0,1,1,0,1,0,0
378,1001,2017,64.96,120,한국,12세이상관람가,드라마,최성현,0,0,1,0,1,1,0
379,1007,2016,0.0,95,헝가리,청소년관람불가,스릴러,이스티 마리다스,0,0,1,0,0,0,0
380,1009,2016,0.0,86,러시아,15세이상관람가,드라마,니콜라이 쿠드랴쇼프,0,0,0,0,1,0,0
381,1018,2016,0.0,15,한국,12세이상관람가,없음,없음,0,0,0,0,0,0,0
382,1025,2016,0.0,11,한국,전체관람가,애니메이션,강희진,0,0,0,0,1,0,0
383,1027,2016,0.0,30,한국,미정,다큐멘터리,이나연,0,0,0,0,0,0,0
384,1028,2017,0.0,27,한국,미정,드라마,정가영,0,0,0,0,0,0,0
385,1029,2016,0.0,22,한국,전체관람가,드라마,박경은,0,0,0,0,0,0,0
386,1030,2016,0.0,12,한국,미정,드라마,김진아,0,0,0,0,0,0,0
387,1032,2017,0.0,33,한국,미정,드라마,이수아,0,0,0,0,0,0,0
388,1034,2016,0.0,75,한국,미정,다큐멘터리,윤가현,0,0,0,0,0,0,0
389,1035,2017,0.0,17,한국,미정,드라마,허지은,0,0,0,0,0,0,0
390,1039,2016,0.0,11,아일랜드,미정,드라마,나타샤 워,0,0,0,0,0,0,0
391,1050,2016,0.0,76,미국,콩고 민주공화국,청소년관람불가,매들린 개빈,1,0,0,0,0,0,0
392,1052,2016,0.0,83,미국,스페인,아이슬란드,루치아 스토예비치,0,0,0,0,0,0,0
393,1058,2017,0.0,92,한국,15세이상관람가,드라마,이주형,0,0,0,0,0,0,0
394,1068,2016,70.59,92,미국,12세이상관람가,드라마,엘레노어 코폴라,0,0,0,0,1,0,0
395,1069,2016,63.64,90,프랑스,12세이상관람가,코미디,프레드 카바예,0,0,0,0,0,0,0
396,1070,2017,87.55,118,미국,15세이상관람가,코미디,패트릭 휴즈,1,0,1,0,0,0,0
397,1071,2017,83.09,114,미국,청소년관람불가,액션,데이빗 레이치,0,0,1,0,1,1,0
398,1074,2015,0.0,83,미국,15세이상관람가,스릴러,에반 트라멜,0,0,1,0,0,0,0
399,1075,2017,57.19,137,프랑스,12세이상관람가,액션,뤽 베송,1,0,0,0,1,0,0
400,1077,2017,16.67,108,한국,15세이상관람가,드라마,이덕희,0,0,1,0,1,0,0
401,1078,2017,60.0,82,한국,15세이상관람가,다큐멘터리,이상호,0,1,1,0,1,0,0
402,1086,2017,48.19,126,한국,12세이상관람가,드라마,박희곤,1,1,1,0,1,1,1
403,1092,2014,73.91,94,한국,청소년관람불가,드라마,이돈구,0,0,0,0,1,0,0
404,1096,2018,6.38,116,한국,12세이상관람가,드라마,김유성,1,1,0,0,0,0,0
405,1097,2015,20.0,94,한국,15세이상관람가,드라마,이현정,0,1,1,0,1,0,0
406,1107,2017,19.35,105,한국,12세이상관람가,드라마,조근현,1,1,1,0,1,0,1
407,1108,2017,100.0,100,미국,15세이상관람가,다큐멘터리,크리스 마우카벨,1,0,0,0,0,0,0
408,1109,2015,0.0,84,한국,청소년관람불가,멜로/로맨스,이숭환,0,0,0,0,0,0,0
409,1110,2015,0.0,71,한국,청소년관람불가,드라마,이전,0,0,0,0,0,0,0
410,1114,2017,0.0,95,미국,15세이상관람가,액션,맷 포이트라스,0,1,1,0,1,0,1
411,1117,2016,0.0,107,미국,15세이상관람가,스릴러,D.J. 비올라,0,1,1,0,1,0,1
412,1119,2016,0.0,93,영국,15세이상관람가,코미디,제이슨 플레밍,0,1,1,0,1,0,1
413,1120,2016,0.0,95,미국,15세이상관람가,스릴러,애슐리 아비스,0,0,0,0,1,0,1
414,1121,2016,83.33,92,프랑스,15세이상관람가,코미디,니콜라스 베나무,0,0,0,0,0,0,0
415,1122,2014,88.89,103,프랑스,15세이상관람가,스릴러,얀 고즐런,0,0,1,0,1,0,0
416,1124,2017,30.0,139,미국,15세이상관람가,드라마,베니 붐,0,1,1,0,1,0,0
417,1129,2015,0.0,92,영국,전체관람가,다큐멘터리,데이비드 비커스태프,0,0,0,0,0,0,0
418,1133,2017,83.33,120,한국,15세이상관람가,다큐멘터리,정윤석,0,0,0,0,1,0,0
419,1134,2016,0.0,100,캐나다,청소년관람불가,드라마,안 에몽,0,1,1,0,1,0,1
420,1135,2017,100.0,111,일본,전체관람가,드라마,카미야마 켄지,0,1,0,0,1,0,0
421,1137,2017,0.0,62,미국,전체관람가,코미디,매니 에르난데스,0,0,0,0,0,0,0
422,1141,2017,80.0,80,한국,미정,다큐멘터리,정재은,0,0,0,0,0,0,0
423,1143,2013,87.88,104,독일,프랑스,인도,리테쉬 바트라,0,0,0,0,1,0,0
424,1144,2013,70.37,141,프랑스,이탈리아,청소년관람불가,파올로 소렌티노,0,0,1,0,1,0,0
425,1149,2015,0.0,90,한국,12세이상관람가,다큐멘터리,김영조,0,1,1,0,0,0,0
426,1152,2019,87.5,98,한국,15세이상관람가,다큐멘터리,강유가람,0,0,0,0,0,0,0
427,1161,2016,86.67,73,일본,전체관람가,다큐멘터리,미즈노 시게노리,0,0,0,0,0,0,0
428,1162,2015,0.0,79,미국,청소년관람불가,액션,브라이언 복브래더,0,0,0,0,0,0,0
429,1163,2015,0.0,90,미국,15세이상관람가,액션,닉 라이온,0,0,0,0,0,0,0
430,1164,2016,0.0,92,미국,청소년관람불가,액션,벤 버크,0,0,0,0,0,0,0
431,1167,2015,0.0,98,미국,청소년관람불가,액션,드류 홀,0,0,0,0,0,0,0
432,1172,2017,0.0,113,한국,15세이상관람가,드라마,민병국,0,0,0,0,1,0,0
433,1176,2015,8.99,122,한국,12세이상관람가,드라마,김대승,0,0,1,0,0,0,1
434,1178,2016,76.83,86,미국,영국,청소년관람불가,안드레 외브레달,1,1,1,0,1,0,1
435,1179,2017,46.33,135,한국,12세이상관람가,액션,김광식,1,1,0,0,0,0,0
436,1185,2017,20.21,95,미국,15세이상관람가,액션,니콜라이 아르셀,0,0,0,0,1,1,0
437,1189,2017,0.0,93,덴마크,미정,다큐멘터리,카스파 아스트럽 슈뢰더,0,1,0,0,0,0,0
438,1192,2016,0.0,89,중국,15세이상관람가,스릴러,모 살리,0,0,0,0,0,0,0
439,1193,2017,68.41,108,한국,15세이상관람가,코미디,김주환,1,1,1,0,1,1,1
440,1194,2017,90.65,137,한국,15세이상관람가,드라마,장훈,1,1,1,0,1,1,1
441,1198,2016,0.0,131,미국,청소년관람불가,드라마,숀 펜,0,1,1,0,0,0,1
442,1199,2015,0.0,64,미국,12세이상관람가,액션,이안 커비,0,0,0,0,0,0,0
443,1203,2015,0.0,92,이탈리아,15세이상관람가,스릴러,스테파노 로도비치,0,1,1,0,0,0,0
444,1227,2013,0.0,60,한국,미정,드라마,손태겸,0,0,0,0,0,0,0
445,1233,2017,76.19,120,일본,12세이상관람가,액션,이토 토모히코,0,0,0,0,1,0,0
446,1242,2017,44.75,120,한국,12세이상관람가,코미디,김석윤,1,1,1,0,1,1,1
447,1243,2016,49.86,126,한국,15세이상관람가,액션,박광현,0,0,1,0,1,1,1
448,1258,2017,70.96,118,미국,12세이상관람가,액션,제이크 캐스단,0,0,0,0,1,0,0
449,1259,2017,81.94,108,영국,15세이상관람가,드라마,리테쉬 바트라,0,1,0,0,0,0,0
450,1260,2016,0.0,80,일본,청소년관람불가,드라마,나카타 히데오,0,0,1,0,1,0,0
451,1262,2017,86.0,92,한국,청소년관람불가,드라마,홍상수,0,0,0,0,0,0,0
452,1263,2016,85.71,99,한국,청소년관람불가,드라마,이현주,0,1,1,0,1,0,0
453,1265,2017,0.0,81,중국,15세이상관람가,액션,귀아광,0,1,1,0,0,0,1
454,1266,2015,57.14,98,영국,네덜란드,아랍 에미리트 연합,하니 아부 아사드,0,1,1,0,1,0,1
455,1267,2015,56.25,111,스페인,프랑스,15세이상관람가,훌리오 메뎀,0,0,0,0,0,0,0
456,1271,2013,0.0,20,한국,15세이상관람가,멜로/로맨스,이우정,0,0,0,0,0,0,0
457,1277,2015,0.0,4,한국,미정,애니메이션,오수형,0,0,0,0,0,0,0
458,1278,2017,91.94,140,미국,12세이상관람가,드라마,맷 리브스,0,0,0,1,0,0,0
459,1279,2016,0.0,86,독일,우크라이나,전체관람가,마누크 데포얀,0,1,0,0,1,0,0
460,1281,2018,88.66,112,한국,15세이상관람가,드라마,김태균,1,1,1,0,1,1,1
461,1282,2015,0.0,89,미국,청소년관람불가,액션,말릭 베이더,0,0,0,0,1,0,1
462,1283,2017,0.0,25,한국,미정,공포(호러),이승환,0,0,0,0,0,0,0
463,1284,2017,92.31,13,한국,12세이상관람가,코미디,이대영,0,0,0,0,0,0,0
464,1285,2017,0.0,124,한국,전체관람가,드라마,유영의,0,0,0,0,0,0,0
465,1286,2016,97.06,93,일본,12세이상관람가,애니메이션,미츠나카 스스무,1,1,1,0,1,0,0
466,1299,2016,0.0,23,한국,미국,프랑스,심세부,0,0,0,0,0,0,0
467,1300,2015,0.0,108,프랑스,12세이상관람가,애니메이션,장-자크 드니,0,0,1,0,0,0,0
468,1301,2014,0.0,62,독일,전체관람가,코미디,알리 사마디 아하디,0,0,0,0,0,0,0
469,1302,2016,0.0,29,한국,미정,드라마,요조,0,0,0,0,0,0,0
470,1303,2015,33.33,103,영국,청소년관람불가,스릴러,오웬 해리스,0,1,1,0,0,0,0
471,1326,2014,0.0,94,미국,스페인,콜롬비아,루이스 퀼레즈,0,0,0,0,0,0,0
472,1331,2016,0.0,30,한국,15세이상관람가,드라마,김한라,0,0,0,0,0,0,0
473,1332,2016,0.0,81,미국,청소년관람불가,코미디,앤서니 G. 코헨,0,1,1,0,1,0,1
474,1333,2017,27.6,101,한국,15세이상관람가,코미디,연상호,1,1,0,0,0,0,0
475,1336,2016,0.0,80,콜롬비아,미정,드라마,클레어 웨이스코프,0,0,0,0,0,0,0
476,1337,2016,100.0,93,영국,15세이상관람가,다큐멘터리,루이즈 오스몬드,0,1,0,0,1,0,0
477,1338,2016,100.0,93,미국,15세이상관람가,다큐멘터리,없음,0,1,0,0,1,0,0
478,1339,2017,0.0,54,미국,전체관람가,다큐멘터리,피터 스테인,0,0,0,0,0,0,0
479,1340,2017,0.0,90,영국,12세이상관람가,다큐멘터리,프랜시스 웨이틀리,0,1,1,0,1,0,0
480,1341,2016,0.0,108,독일,스위스,12세이상관람가,니콜라스 험버트,0,0,0,0,0,0,0
481,1343,2016,0.0,68,스페인,미정,다큐멘터리,다빗 페르난데즈 데 카스트로,0,0,0,0,0,0,0
482,1345,2016,0.0,80,독일,스웨덴,핀란드,호아킴 뎀머,0,0,0,0,0,0,0
483,1346,2017,0.0,85,노르웨이,12세이상관람가,다큐멘터리,솔베이 S. 멜케로엔,0,1,0,0,1,0,0
484,1356,2013,0.0,102,영국,15세이상관람가,드라마,존 맥케이,0,0,0,0,0,0,0
485,1357,2014,0.0,111,스페인,브라질,청소년관람불가,다니엘 아우구스토,0,0,0,0,1,0,1
486,1358,2014,0.0,97,캐나다,미정,코미디,딘느 폴리,0,0,0,0,1,0,1
487,1359,2017,53.85,114,한국,15세이상관람가,드라마,이윤기,0,1,0,0,0,0,1
488,1360,2016,0.0,115,네덜란드,미정,다큐멘터리,피터 라타스터,0,0,0,0,0,0,0
489,1361,2017,0.0,90,노르웨이,미정,다큐멘터리,마가레트 올린,0,0,0,0,0,0,0
490,1363,2016,0.0,110,일본,미정,다큐멘터리,니시지마 신지,0,0,0,0,0,0,0
491,1366,2017,0.0,84,덴마크,전체관람가,다큐멘터리,프히 암보,0,1,0,0,1,0,0
492,1370,2017,52.16,109,미국,15세이상관람가,스릴러,데이비드 F. 샌드버그,1,0,0,0,0,1,0
493,1371,2016,0.0,91,미국,15세이상관람가,액션,마이크 노리스,0,0,1,0,1,0,1
494,1373,2017,0.0,93,스페인,15세이상관람가,액션,아돌포 마르티네즈 페레즈,0,1,1,0,1,0,1
495,1375,2015,0.0,112,미국,15세이상관람가,드라마,오렌 무버만,0,1,1,0,1,0,0
496,1377,2017,84.62,101,일본,전체관람가,어드벤처(모험),다카하시 아츠시,1,0,0,0,0,0,0
497,1378,2016,0.0,85,스위스,미정,다큐멘터리,얀 쿠넹,0,0,0,0,0,0,0
498,1380,2016,0.0,86,캐나다,미정,다큐멘터리,찰스 오피서,0,0,0,0,0,0,0
499,1381,2017,0.0,92,영국,12세이상관람가,다큐멘터리,애덤 소벨,0,1,0,0,1,0,0
500,1382,2016,0.0,119,프랑스,12세이상관람가,다큐멘터리,클레르 시몽,0,0,0,0,0,0,0
501,1384,2016,0.0,78,아일랜드,12세이상관람가,다큐멘터리,프랭키 펜턴,0,1,0,0,1,0,0
502,1385,2016,0.0,120,미국,미정,다큐멘터리,빌 모리슨,0,0,0,0,0,0,0
503,1386,2017,0.0,70,한국,전체관람가,다큐멘터리,섹 알 마문,0,0,0,0,0,0,0
504,1388,2016,100.0,108,미국,미정,다큐멘터리,짐 자무쉬,0,0,1,0,1,0,1
